LCU,0,69.52,2016-01-07 11:43:54.793
LCU,0,51.28,2016-01-07 11:49:56.713
LCU,0,122.17,2016-01-07 11:52:08.827
LCU,0,64.13,2016-01-07 11:58:50.773
LCU,0,55.00,2016-01-07 11:59:32.167
LCU,0,69.52,2016-01-07 12:40:17.063
LCU,0,33.04,2016-01-03 19:28:27.037
LCU,0,60.40,2016-01-03 19:29:03.013
LCU,0,51.28,2016-01-05 08:04:03.460
LCU,0,69.52,2016-01-05 08:05:07.000
LCU,0,60.40,2016-01-05 08:05:51.147
LCU,0,112.18,2016-01-05 08:17:37.390
LCU,0,22.40,2016-01-03 18:15:29.143
LCU,0,33.04,2016-01-05 08:58:33.673
LCU,0,15.86,2016-01-03 23:37:19.047
LCU,0,51.30,2016-01-04 05:36:26.773
LCU,0,78.64,2016-01-04 06:15:31.707
LCU,0,108.14,2016-01-05 08:43:29.607
LCU,0,330.00,2016-01-05 09:44:38.297
LCU,0,186.00,2016-01-05 09:48:36.167
LCU,0,60.40,2016-01-05 09:54:24.223
LCU,0,82.01,2016-01-05 10:37:10.947
LCU,0,118.08,2016-01-03 18:43:28.560
LCU,0,120.00,2016-01-03 18:48:59.433
LCU,0,87.76,2016-01-03 18:52:30.510
LCU,0,66.09,2016-01-05 10:39:17.310
LCU,0,60.40,2016-01-05 10:43:33.257
LCU,0,108.14,2016-01-03 22:20:14.060
LCU,0,87.76,2016-01-04 02:43:21.473
LCU,0,51.28,2016-01-04 03:58:48.547
LCU,0,69.52,2016-01-05 09:20:34.870
LCU,0,60.40,2016-01-05 09:20:49.037
LCU,0,33.04,2016-01-05 09:21:09.143
LCU,0,136.00,2016-01-05 09:21:21.877
LCU,0,19.13,2016-01-05 09:24:47.363
LCU,0,126.26,2016-01-03 22:00:44.483
LCU,0,60.40,2016-01-03 22:01:45.547
LCU,0,32.15,2016-01-03 23:57:22.767
LCU,0,51.28,2016-01-04 01:19:59.500
LCU,0,60.40,2016-01-05 11:21:42.753
LCU,0,60.00,2016-01-05 11:21:48.623
LCU,0,15.86,2016-01-05 11:22:55.767
LCU,0,42.16,2016-01-05 11:28:27.450
LCU,0,69.52,2016-01-04 07:28:39.060
LCU,0,14.95,2016-01-04 07:52:59.690
LCU,0,89.67,2016-01-04 07:53:24.790
LCU,0,78.64,2016-01-01 08:19:28.080
LCU,0,42.16,2016-01-01 08:23:56.890
LCU,0,22.40,2016-01-01 08:27:46.067
LCU,0,25.67,2016-01-01 08:52:01.520
LCU,0,69.52,2016-01-02 11:31:36.587
LCU,0,130.35,2016-01-02 11:33:13.617
LCU,0,15.86,2016-01-02 12:55:28.850
LCU,0,60.40,2015-12-31 23:47:13.817
LCU,0,60.40,2015-12-31 23:55:11.020
LCU,0,22.40,2016-01-01 08:42:54.193
LCU,0,42.16,2016-01-02 12:18:37.903
LCU,0,33.04,2016-01-02 12:18:56.073
LCU,0,33.04,2016-01-02 12:21:28.663
LCU,0,78.64,2016-01-02 12:21:43.847
LCU,0,51.32,2016-01-01 09:03:49.000
LCU,0,135.26,2016-01-01 09:36:05.777
LCU,0,69.52,2016-01-01 09:46:07.340
LCU,0,69.52,2016-01-01 09:46:24.790
LCU,0,69.52,2016-01-02 12:34:47.110
LCU,0,264.45,2016-01-02 14:05:12.697
LCU,0,36.80,2016-01-02 14:08:45.340
LCU,0,48.07,2016-01-02 14:10:12.107
LCU,0,32.21,2016-01-02 14:48:56.450
LCU,0,108.14,2016-01-01 09:10:46.010
LCU,0,284.07,2016-01-01 09:11:25.700
LCU,0,40.00,2016-01-02 13:19:12.893
LCU,0,25.67,2016-01-01 10:26:24.077
LCU,0,78.64,2016-01-02 15:47:16.457
LCU,0,135.26,2016-01-02 15:50:09.277
LCU,0,69.52,2016-01-01 10:53:39.163
LCU,0,108.14,2016-01-01 10:53:49.683
LCU,0,32.23,2016-01-01 11:01:44.210
LCU,0,32.31,2016-01-02 13:36:05.153
